Partido_x,Localidad_x,link Indec,Velocidad (Mbps),Provincia,Accesos,Hogares Con Internet,Proyeccion_Nuevo_Acceso,KPI_Incremento_Internet
BUENOS AIRES,General San Martín,Villa San Andrés,6371010.0,15.0,13.0,13.0,13.26,1.9999999999999982
BUENOS AIRES,General San Martín,Villa San Andrés,6371010.0,20.0,33.0,33.0,33.660000000000004,2.000000000000011
BUENOS AIRES,General San Martín,Villa San Andrés,6371010.0,30.0,6.0,6.0,6.12,2.0000000000000018
BUENOS AIRES,General San Martín,Villa San Andrés,6371010.0,50.0,1104.0,1104.0,1126.08,1.9999999999999933
BUENOS AIRES,General San Martín,Villa San Andrés,6371010.0,60.0,6.0,6.0,6.12,2.0000000000000018
BUENOS AIRES,General San Martín,Villa San Andrés,6371010.0,75.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,General San Martín,Villa San Andrés,6371010.0,100.0,2715.0,2715.0,2769.3,2.0000000000000067
BUENOS AIRES,General San Martín,Villa San Andrés,6371010.0,150.0,162.0,162.0,165.24,2.0000000000000058
BUENOS AIRES,General San Martín,Villa San Andrés,6371010.0,300.0,2534.0,2534.0,2584.68,1.9999999999999933
BUENOS AIRES,General San Martín,Villa San Andrés,6371010.0,500.0,343.0,343.0,349.86,2.000000000000004
BUENOS AIRES,General San Martín,Villa San Andrés,6371010.0,600.0,31.0,31.0,31.62,2.000000000000003
BUENOS AIRES,General San Martín,Villa San Andrés,6371010.0,1000.0,163.0,163.0,166.26,1.9999999999999944
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010.0,10.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010.0,20.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010.0,50.0,346.0,346.0,352.92,2.0000000000000044
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010.0,60.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010.0,100.0,153.0,153.0,156.06,2.0000000000000013
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010.0,150.0,73.0,73.0,74.46000000000001,2.0000000000000107
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010.0,300.0,172.0,172.0,175.44,1.9999999999999987
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010.0,500.0,17.0,17.0,17.34,1.9999999999999991
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010.0,600.0,10.0,10.0,10.2,1.9999999999999927
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010.0,1000.0,35.0,35.0,35.7,2.000000000000008
BUENOS AIRES,General Viamonte,Baigorrita,6385010.0,2.0,422.0,422.0,430.44,1.9999999999999993
BUENOS AIRES,General Viamonte,Baigorrita,6385010.0,4.0,119.0,119.0,121.38,1.9999999999999962
BUENOS AIRES,General Viamonte,Baigorrita,6385010.0,6.0,71.0,71.0,72.42,2.0000000000000027
BUENOS AIRES,General Viamonte,Baigorrita,6385010.0,10.0,11.0,11.0,11.22,2.0000000000000058
BUENOS AIRES,General Viamonte,Los Toldos,6385030.0,0.75,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,General Viamonte,Los Toldos,6385030.0,3.5,18.0,18.0,18.36,1.999999999999997
BUENOS AIRES,General Viamonte,Los Toldos,6385030.0,5.0,3651.0,3651.0,3724.02,1.9999999999999993
BUENOS AIRES,General Viamonte,Los Toldos,6385030.0,8.0,47.0,47.0,47.94,1.9999999999999951
BUENOS AIRES,General Viamonte,Los Toldos,6385030.0,10.0,729.0,729.0,743.58,2.0000000000000058
BUENOS AIRES,General Viamonte,Los Toldos,6385030.0,15.0,196.0,196.0,199.92000000000002,2.000000000000008
BUENOS AIRES,General Viamonte,Los Toldos,6385030.0,25.0,69.0,69.0,70.38,1.9999999999999933
BUENOS AIRES,General Viamonte,Los Toldos,6385030.0,40.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,General Viamonte,Los Toldos,6385030.0,50.0,48.0,48.0,48.96,2.0000000000000018
BUENOS AIRES,General Viamonte,Los Toldos,6385030.0,100.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,General Viamonte,Zavalía,6385050.0,155.0,28.0,28.0,28.560000000000002,2.000000000000008
BUENOS AIRES,General Villegas,Banderaló,6392010.0,0.0,250.0,250.0,255.0,2.0
BUENOS AIRES,General Villegas,Banderaló,6392010.0,0.512,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,General Villegas,Cañada Seca,6392020.0,0.0,200.0,200.0,204.0,2.0
BUENOS AIRES,General Villegas,Coronel Charlone,6392030.0,0.512,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,General Villegas,Coronel Charlone,6392030.0,3.0,317.0,317.0,323.34000000000003,2.00000000000001
BUENOS AIRES,General Villegas,Coronel Charlone,6392030.0,10.0,60.0,60.0,61.2,2.000000000000005
BUENOS AIRES,General Villegas,Emilio V. Bunge,6392040.0,0.512,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,0.512,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,1.0,6.0,6.0,6.12,2.0000000000000018
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,2.0,30.0,30.0,30.6,2.000000000000005
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,3.0,20.0,20.0,20.4,1.9999999999999927
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,4.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,5.0,4.0,4.0,4.08,2.0000000000000018
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,6.0,17.0,17.0,17.34,1.9999999999999991
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,10.0,32.0,32.0,32.64,2.0000000000000018
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,15.0,4.0,4.0,4.08,2.0000000000000018
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,20.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,50.0,161.0,161.0,164.22,1.9999999999999993
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,100.0,2203.0,2203.0,2247.06,1.9999999999999976
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,300.0,1806.0,1806.0,1842.1200000000001,2.0000000000000067
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,500.0,137.0,137.0,139.74,2.0000000000000067
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050.0,1000.0,9.0,9.0,9.18,1.999999999999997
BUENOS AIRES,General Villegas,Piedritas,6392080.0,0.512,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,General Villegas,Piedritas,6392080.0,3.0,26.0,26.0,26.52,1.9999999999999982
BUENOS AIRES,General Villegas,Piedritas,6392080.0,6.0,391.0,391.0,398.82,1.9999999999999982
BUENOS AIRES,General Villegas,Piedritas,6392080.0,20.0,192.0,192.0,195.84,2.0000000000000018
BUENOS AIRES,General Villegas,Piedritas,6392080.0,50.0,6.0,6.0,6.12,2.0000000000000018
BUENOS AIRES,General Villegas,Santa Regina,6392100.0,6.0,136.0,136.0,138.72,1.9999999999999991
BUENOS AIRES,Guaminí,Arroyo Venado,6399010.0,2.0,39.0,39.0,39.78,2.0000000000000027
BUENOS AIRES,Guaminí,Casbas,6399020.0,3.0,117.0,117.0,119.34,2.0000000000000027
BUENOS AIRES,Guaminí,Casbas,6399020.0,6.0,12.0,12.0,12.24,2.0000000000000018
BUENOS AIRES,Guaminí,Guaminí,6399040.0,1.0,181.0,181.0,184.62,2.0000000000000027
BUENOS AIRES,Guaminí,Guaminí,6399040.0,3.0,125.0,125.0,127.5,2.0
BUENOS AIRES,Guaminí,Guaminí,6399040.0,4.0,58.0,58.0,59.160000000000004,2.000000000000006
BUENOS AIRES,Guaminí,Guaminí,6399040.0,5.0,15.0,15.0,15.3,2.000000000000005
BUENOS AIRES,Guaminí,Guaminí,6399040.0,6.0,43.0,43.0,43.86,1.9999999999999987
BUENOS AIRES,Guaminí,Guaminí,6399040.0,10.0,14.0,14.0,14.280000000000001,2.000000000000008
BUENOS AIRES,Guaminí,Guaminí,6399040.0,15.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Guaminí,Laguna Alsina  (Est. Bonifacio),6399050.0,2.0,15.0,15.0,15.3,2.000000000000005
BUENOS AIRES,Guaminí,Laguna Alsina  (Est. Bonifacio),6399050.0,3.0,258.0,258.0,263.16,2.0000000000000098
BUENOS AIRES,Guaminí,Laguna Alsina  (Est. Bonifacio),6399050.0,6.0,38.0,38.0,38.76,1.999999999999995
BUENOS AIRES,Guaminí,Laguna Alsina  (Est. Bonifacio),6399050.0,10.0,198.0,198.0,201.96,2.000000000000004
BUENOS AIRES,Guaminí,Laguna Alsina  (Est. Bonifacio),6399050.0,20.0,39.0,39.0,39.78,2.0000000000000027
BUENOS AIRES,Hipólito Yrigoyen,Henderson,6406010.0,3.5,10.0,10.0,10.2,1.9999999999999927
BUENOS AIRES,Hipólito Yrigoyen,Henderson,6406010.0,8.0,860.0,860.0,877.2,2.0000000000000053
BUENOS AIRES,Hipólito Yrigoyen,Henderson,6406010.0,15.0,52.0,52.0,53.04,1.9999999999999982
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,0.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,0.256,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,0.5,12.0,12.0,12.24,2.0000000000000018
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,0.512,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,0.75,61.0,61.0,62.22,1.9999999999999982
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,1.0,10.0,10.0,10.2,1.9999999999999927
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,2.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,3.0,36.0,36.0,36.72,1.999999999999997
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,3.5,129.0,129.0,131.58,2.0000000000000098
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,5.0,90.0,90.0,91.8,1.999999999999997
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,6.0,22.0,22.0,22.44,2.0000000000000058
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,8.0,51.0,51.0,52.02,2.000000000000006
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,10.0,153.0,153.0,156.06,2.0000000000000013
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,12.0,179.0,179.0,182.58,2.000000000000007
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,14.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,15.0,306.0,306.0,312.12,2.0000000000000013
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,20.0,36.0,36.0,36.72,1.999999999999997
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,25.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,30.0,4627.0,4627.0,4719.54,1.9999999999999993
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,50.0,9476.0,9476.0,9665.52,2.0000000000000044
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,60.0,78.0,78.0,79.56,2.0000000000000027
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,75.0,5.0,5.0,5.1,1.9999999999999927
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,100.0,6870.0,6870.0,7007.400000000001,2.000000000000008
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,150.0,2879.0,2879.0,2936.58,1.9999999999999976
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,300.0,7961.0,7961.0,8120.22,2.000000000000003
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,500.0,889.0,889.0,906.78,1.999999999999997
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,600.0,232.0,232.0,236.64000000000001,2.000000000000006
BUENOS AIRES,Hurlingham,Hurlingham,6408010.0,1000.0,1082.0,1082.0,1103.64,2.0000000000000093
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,0.5,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,0.75,18.0,18.0,18.36,1.999999999999997
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,1.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,3.0,31.0,31.0,31.62,2.000000000000003
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,3.5,37.0,37.0,37.74,2.0000000000000053
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,5.0,14.0,14.0,14.280000000000001,2.000000000000008
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,6.0,59.0,59.0,60.18,1.9999999999999993
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,8.0,25.0,25.0,25.5,2.0
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,10.0,89.0,89.0,90.78,2.0000000000000013
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,14.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,15.0,42.0,42.0,42.84,2.000000000000008
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,20.0,22.0,22.0,22.44,2.0000000000000058
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,25.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,30.0,4945.0,4945.0,5043.9,1.9999999999999927
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,50.0,6541.0,6541.0,6671.82,1.9999999999999956
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,60.0,42.0,42.0,42.84,2.000000000000008
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,75.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,100.0,3681.0,3681.0,3754.62,1.999999999999997
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,150.0,1058.0,1058.0,1079.16,2.0000000000000075
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,300.0,3715.0,3715.0,3789.3,2.000000000000005
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,500.0,354.0,354.0,361.08,1.9999999999999956
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,600.0,124.0,124.0,126.48,2.000000000000003
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010.0,1000.0,449.0,449.0,457.98,2.000000000000004
BUENOS AIRES,Hurlingham,William C. Morris,6408010.0,3.0,30.0,30.0,30.6,2.000000000000005
BUENOS AIRES,Hurlingham,William C. Morris,6408010.0,5.0,10.0,10.0,10.2,1.9999999999999927
BUENOS AIRES,Hurlingham,William C. Morris,6408010.0,6.0,318.0,318.0,324.36,2.000000000000004
BUENOS AIRES,Hurlingham,William C. Morris,6408010.0,10.0,28.0,28.0,28.560000000000002,2.000000000000008
BUENOS AIRES,Hurlingham,William C. Morris,6408010.0,14.0,6.0,6.0,6.12,2.0000000000000018
BUENOS AIRES,Hurlingham,William C. Morris,6408010.0,20.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Hurlingham,William C. Morris,6408010.0,50.0,10.0,10.0,10.2,1.9999999999999927
BUENOS AIRES,Hurlingham,William C. Morris,6408010.0,100.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Hurlingham,William C. Morris,6408010.0,150.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Hurlingham,William C. Morris,6408010.0,300.0,8.0,8.0,8.16,2.0000000000000018
BUENOS AIRES,Hurlingham,William C. Morris,6408010.0,500.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Hurlingham,William C. Morris,6408010.0,1000.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,0.0,11.0,11.0,11.22,2.0000000000000058
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,0.5,19.0,19.0,19.38,1.999999999999995
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,0.512,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,0.75,62.0,62.0,63.24,2.000000000000003
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,1.0,12.0,12.0,12.24,2.0000000000000018
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,2.0,62.0,62.0,63.24,2.000000000000003
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,3.0,4.0,4.0,4.08,2.0000000000000018
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,3.5,215.0,215.0,219.3,2.0000000000000053
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,5.0,26.0,26.0,26.52,1.9999999999999982
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,6.0,124.0,124.0,126.48,2.000000000000003
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,8.0,131.0,131.0,133.62,2.0000000000000036
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,10.0,401.0,401.0,409.02,1.9999999999999956
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,15.0,105.0,105.0,107.10000000000001,2.000000000000008
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,20.0,11.0,11.0,11.22,2.0000000000000058
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,25.0,64.0,64.0,65.28,2.0000000000000018
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,30.0,22349.0,22349.0,22795.98,1.999999999999998
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,50.0,749.0,749.0,763.98,2.0000000000000027
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,60.0,159.0,159.0,162.18,2.000000000000004
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,75.0,18.0,18.0,18.36,1.999999999999997
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,100.0,4640.0,4640.0,4732.8,2.000000000000004
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,150.0,4951.0,4951.0,5050.02,2.000000000000009
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,200.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,300.0,12342.0,12342.0,12588.84,2.000000000000001
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,500.0,1593.0,1593.0,1624.8600000000001,2.000000000000008
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010.0,1000.0,1722.0,1722.0,1756.44,2.000000000000003
BUENOS AIRES,Ituzaingó,Ituzaingó Sur,6410010.0,6.0,28.0,28.0,28.560000000000002,2.000000000000008
BUENOS AIRES,Ituzaingó,Ituzaingó Sur,6410010.0,10.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Ituzaingó,Ituzaingó Sur,6410010.0,14.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Ituzaingó,OTROS,,0.5,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Ituzaingó,OTROS,,30.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,0.75,5.0,5.0,5.1,1.9999999999999927
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,1.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,3.0,30.0,30.0,30.6,2.000000000000005
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,3.5,8.0,8.0,8.16,2.0000000000000018
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,5.0,18.0,18.0,18.36,1.999999999999997
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,6.0,304.0,304.0,310.08,1.999999999999995
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,8.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,10.0,104.0,104.0,106.08,1.9999999999999982
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,14.0,5.0,5.0,5.1,1.9999999999999927
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,15.0,17.0,17.0,17.34,1.9999999999999991
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,20.0,28.0,28.0,28.560000000000002,2.000000000000008
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,30.0,3274.0,3274.0,3339.48,2.0000000000000004
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,50.0,213.0,213.0,217.26,1.9999999999999958
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,60.0,55.0,55.0,56.1,2.0000000000000027
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,75.0,7.0,7.0,7.140000000000001,2.000000000000008
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,100.0,1757.0,1757.0,1792.14,2.0000000000000058
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,150.0,1576.0,1576.0,1607.52,1.9999999999999991
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,200.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,300.0,4006.0,4006.0,4086.12,1.9999999999999973
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,500.0,596.0,596.0,607.92,1.9999999999999931
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010.0,1000.0,667.0,667.0,680.34,2.000000000000005
BUENOS AIRES,José C. Paz,Del Viso,6412010.0,60.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,José C. Paz,Del Viso,6412010.0,75.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,José C. Paz,Del Viso,6412010.0,100.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,José C. Paz,Del Viso,6412010.0,150.0,100.0,100.0,102.0,2.0
BUENOS AIRES,José C. Paz,Del Viso,6412010.0,300.0,123.0,123.0,125.46000000000001,2.0000000000000067
BUENOS AIRES,José C. Paz,Del Viso,6412010.0,500.0,35.0,35.0,35.7,2.000000000000008
BUENOS AIRES,José C. Paz,Del Viso,6412010.0,1000.0,20.0,20.0,20.4,1.9999999999999927
BUENOS AIRES,José C. Paz,José C Paz,6412010.0,0.5,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,José C. Paz,José C Paz,6412010.0,0.512,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,José C. Paz,José C Paz,6412010.0,0.75,12.0,12.0,12.24,2.0000000000000018
BUENOS AIRES,José C. Paz,José C Paz,6412010.0,1.0,551.0,551.0,562.02,1.9999999999999967
BUENOS AIRES,José C. Paz,José C Paz,6412010.0,2.0,9.0,9.0,9.18,1.999999999999997
BUENOS AIRES,José C. Paz,José C Paz,6412010.0,3.0,5.0,5.0,5.1,1.9999999999999927
BUENOS AIRES,José C. Paz,José C Paz,6412010.0,3.5,44.0,44.0,44.88,2.0000000000000058
